,0
11395,26
11396,34
11397,19
11398,5
11399,3
11400,17
11401,27
11402,26
11403,20
11404,41
11405,23
11406,31
11407,33
11408,4
11409,18
11410,23
11411,7
11412,23
11413,35
11414,37
11415,19
11416,21
11417,13
11418,30
11419,31
11420,16
11421,11
11422,11
11423,39
11424,27
11425,18
11426,27
11427,16
11428,21
11429,5
11430,19
11431,28
11432,21
11433,18
11434,19
11435,8
11436,21
11437,34
11438,11
11439,17
11440,14
11441,29
11442,13
11443,32
11444,46
11445,24
11446,19
11447,6
11448,15
11449,51
11450,18
11451,21
11452,15
11453,3
11454,28
11455,11
11456,6
11457,13
11458,17
11459,59
11460,4
11461,10
11462,17
11463,17
11464,29
11465,21
11466,5
11467,17
11468,16
11469,18
11470,40
11471,26
11472,7
11473,31
11474,14
11475,10
11476,45
11477,9
11478,5
11479,26
11480,56
11481,24
11482,11
11483,11
11484,54
11485,35
11486,3
11487,40
11488,10
11489,27
11490,18
11491,6
11492,37
11493,29
11494,19
11495,12
11496,25
11497,10
11498,31
11499,34
11500,23
11501,32
11502,12
11503,35
11504,8
11505,1
11506,8
11507,10
11508,38
11509,30
11510,7
11511,6
11512,1
11513,28
11514,7
11515,17
11516,48
11517,8
11518,10
11519,33
11520,3
11521,30
11522,27
11523,16
11524,29
11525,6
11526,27
11527,17
11528,23
11529,19
11530,21
11531,8
11532,26
11533,4
11534,35
11535,14
11536,45
11537,39
11538,52
11539,19
11540,30
11541,6
11542,16
11543,8
11544,22
11545,24
11546,30
11547,19
11548,2
11549,40
11550,4
11551,31
11552,27
11553,18
11554,15
11555,29
11556,33
11557,24
11558,3
11559,17
11560,66
11561,27
11562,17
11563,29
11564,31
11565,2
11566,13
11567,2
11568,45
11569,4
11570,53
11571,45
11572,4
11573,24
11574,31
11575,15
11576,4
11577,6
11578,41
11579,10
11580,20
11581,7
11582,24
11583,57
11584,22
11585,11
11586,23
11587,9
11588,28
11589,29
11590,9
11591,49
11592,17
11593,31
11594,14
11595,22
11596,61
11597,4
11598,6
11599,37
11600,11
11601,20
11602,7
11603,33
11604,19
11605,27
11606,17
11607,26
11608,6
11609,12
11610,14
11611,14
11612,31
11613,41
11614,11
11615,47
11616,4
11617,4
11618,3
11619,14
11620,26
11621,37
11622,9
11623,22
11624,23
11625,10
11626,27
11627,56
11628,4
11629,5
11630,7
11631,45
11632,2
11633,4
11634,27
11635,8
11636,18
11637,23
11638,16
11639,18
11640,40
11641,9
11642,19
11643,7
11644,29
11645,13
11646,17
11647,3
11648,19
11649,46
11650,13
11651,13
11652,42
11653,45
11654,23
11655,11
11656,10
11657,62
11658,24
11659,21
11660,29
11661,51
11662,4
11663,13
11664,23
11665,16
11666,4
11667,17
11668,53
11669,22
11670,29
11671,43
11672,28
11673,7
11674,3
11675,24
11676,50
11677,25
11678,23
11679,5
11680,21
11681,10
11682,27
11683,15
11684,6
11685,14
11686,16
11687,20
11688,8
11689,6
11690,29
11691,9
11692,7
11693,39
11694,1
11695,26
11696,40
11697,43
11698,36
11699,19
11700,5
11701,2
11702,46
11703,18
11704,17
11705,9
11706,16
11707,38
11708,26
11709,14
11710,37
11711,13
11712,22
11713,29
11714,24
11715,6
11716,22
11717,23
11718,13
11719,2
11720,18
11721,18
11722,25
11723,7
11724,9
11725,2
11726,12
11727,12
11728,17
11729,8
11730,9
11731,12
11732,18
11733,13
11734,12
11735,16
11736,22
11737,7
11738,3
11739,1
11740,32
11741,16
11742,9
11743,28
11744,7
11745,11
11746,9
11747,21
11748,19
11749,22
11750,32
11751,12
11752,11
11753,8
11754,26
11755,23
11756,11
11757,23
11758,6
11759,29
11760,20
11761,11
11762,10
11763,12
11764,8
11765,4
11766,24
11767,9
11768,36
11769,39
11770,32
11771,14
11772,12
11773,6
11774,11
11775,1
11776,27
11777,8
11778,23
11779,23
11780,32
11781,28
11782,15
11783,25
11784,14
11785,12
11786,23
11787,33
11788,14
11789,11
11790,11
11791,5
11792,7
11793,5
11794,22
11795,47
11796,34
11797,1
11798,11
11799,14
11800,8
11801,18
11802,11
11803,4
11804,7
11805,15
11806,4
11807,10
11808,23
11809,29
11810,24
11811,32
11812,42
11813,15
11814,1
11815,19
11816,36
11817,22
11818,35
11819,52
11820,6
11821,13
11822,16
11823,7
11824,2
11825,8
11826,27
11827,8
11828,2
11829,1
11830,44
11831,1
11832,4
11833,11
11834,38
11835,19
11836,25
11837,7
11838,3
11839,28
11840,3
11841,12
11842,5
11843,32
11844,20
11845,20
11846,13
11847,3
11848,26
11849,11
11850,17
11851,36
11852,11
11853,14
11854,21
11855,8
11856,29
11857,13
11858,45
11859,4
11860,8
11861,13
11862,13
11863,11
11864,11
11865,5
11866,2
11867,12
11868,10
11869,23
11870,6
11871,8
11872,29
11873,16
11874,21
11875,1
11876,13
11877,14
11878,3
11879,29
11880,32
11881,10
11882,5
11883,4
11884,20
11885,5
11886,19
11887,8
11888,9
11889,25
11890,7
11891,15
11892,11
11893,4
11894,12
11895,27
11896,18
11897,8
11898,23
11899,15
11900,19
11901,9
11902,2
11903,32
11904,35
11905,19
11906,2
11907,16
11908,7
11909,34
11910,16
11911,1
11912,47
11913,18
11914,8
11915,7
11916,3
11917,5
11918,14
11919,14
11920,35
11921,5
11922,32
11923,13
11924,14
11925,14
11926,8
11927,23
11928,32
11929,18
11930,6
11931,12
11932,8
11933,6
11934,2
11935,29
11936,40
11937,13
11938,1
11939,18
11940,11
11941,31
11942,8
11943,4
11944,29
11945,1
11946,8
11947,14
11948,4
11949,8
11950,6
11951,7
11952,21
11953,2
11954,24
11955,9
11956,47
11957,14
11958,9
11959,30
11960,27
11961,40
11962,9
11963,6
11964,38
11965,27
11966,24
11967,21
11968,21
11969,13
11970,6
11971,33
11972,17
11973,13
11974,19
11975,28
11976,8
11977,31
11978,1
11979,18
11980,22
11981,20
11982,20
11983,15
11984,22
11985,15
11986,8
11987,3
11988,8
11989,21
11990,22
11991,4
11992,24
11993,9
11994,14
11995,17
11996,15
11997,10
11998,11
11999,4
12000,19
12001,6
12002,22
12003,28
12004,15
12005,13
12006,12
12007,17
12008,18
12009,15
12010,6
12011,5
12012,17
12013,9
12014,20
12015,16
12016,5
12017,7
12018,20
12019,1
12020,9
12021,11
12022,4
12023,4
12024,16
12025,21
12026,11
12027,20
12028,18
12029,13
12030,28
12031,3
12032,11
12033,1
12034,18
12035,18
12036,32
12037,5
12038,16
12039,8
12040,32
12041,13
12042,6
12043,6
12044,10
12045,12
12046,28
12047,10
12048,4
12049,3
12050,10
12051,12
12052,57
12053,32
12054,27
12055,26
12056,30
12057,9
12058,9
12059,31
12060,26
12061,18
12062,29
12063,16
12064,15
12065,12
12066,40
12067,20
12068,4
12069,40
12070,22
12071,8
12072,22
12073,23
12074,15
12075,33
12076,5
12077,20
12078,21
12079,13
12080,6
12081,17
12082,24
12083,22
12084,20
12085,1
12086,8
12087,19
12088,2
12089,8
12090,11
12091,12
12092,17
12093,23
12094,14
12095,8
12096,27
12097,10
12098,4
12099,6
12100,8
12101,18
12102,4
12103,20
12104,27
12105,2
12106,4
12107,14
12108,3
12109,2
12110,26
12111,9
12112,3
12113,22
12114,10
12115,14
12116,10
12117,6
12118,19
12119,1
12120,24
12121,27
12122,11
12123,6
12124,32
12125,6
12126,20
12127,26
12128,29
12129,16
12130,30
12131,29
12132,2
12133,1
12134,22
12135,1
12136,2
12137,16
12138,21
12139,5
12140,14
12141,22
12142,34
12143,8
12144,20
12145,13
12146,17
12147,12
12148,9
12149,31
12150,21
12151,25
12152,5
12153,17
12154,29
12155,23
12156,10
12157,20
12158,1
12159,26
12160,11
12161,41
12162,14
12163,32
12164,29
12165,35
12166,41
12167,19
12168,37
12169,27
12170,24
12171,20
12172,22
12173,58
12174,16
12175,24
12176,42
12177,5
12178,39
12179,19
12180,28
12181,6
12182,4
12183,38
12184,34
12185,54
12186,10
12187,5
12188,18
12189,12
12190,17
12191,38
12192,33
12193,36
12194,18
12195,44
12196,7
12197,12
12198,24
12199,6
12200,15
12201,37
12202,19
12203,34
12204,4
12205,13
12206,15
12207,16
12208,15
12209,33
12210,9
12211,13
12212,26
12213,29
12214,47
12215,45
12216,16
12217,10
12218,11
12219,13
12220,16
12221,33
12222,45
12223,14
12224,14
12225,37
12226,30
12227,22
12228,17
12229,8
12230,14
12231,4
12232,29
12233,16
12234,15
12235,18
12236,12
12237,5
12238,29
12239,13
12240,2
12241,35
12242,28
12243,24
12244,12
12245,8
12246,3
12247,29
12248,50
12249,43
12250,28
12251,23
12252,43
12253,12
12254,42
12255,23
12256,35
12257,15
12258,11
12259,43
12260,5
12261,31
12262,34
12263,6
12264,25
12265,25
12266,28
12267,3
12268,19
12269,35
12270,17
12271,23
12272,3
12273,30
12274,22
12275,17
12276,9
12277,14
12278,33
12279,25
12280,4
12281,4
12282,26
12283,6
12284,1
12285,11
12286,32
12287,20
12288,29
12289,4
12290,17
12291,14
12292,8
12293,5
12294,7
12295,15
12296,6
12297,9
12298,23
12299,20
12300,40
12301,30
12302,7
12303,13
12304,24
12305,12
12306,1
12307,24
12308,43
12309,2
12310,1
12311,35
12312,12
12313,29
12314,5
12315,47
12316,12
12317,33
12318,19
12319,22
12320,6
12321,3
12322,20
12323,1
12324,14
12325,2
12326,9
12327,35
12328,12
12329,2
12330,3
12331,15
12332,13
12333,6
12334,9
12335,18
12336,6
12337,2
12338,1
12339,22
12340,11
12341,23
12342,16
12343,31
12344,9
12345,6
12346,34
12347,5
12348,5
12349,28
12350,3
12351,16
12352,18
12353,2
12354,3
12355,39
12356,18
12357,30
12358,9
12359,27
12360,11
12361,29
12362,35
12363,6
12364,5
12365,5
12366,21
12367,15
12368,36
12369,11
12370,29
12371,10
12372,2
12373,15
12374,3
12375,31
12376,7
12377,22
12378,10
12379,42
12380,2
12381,9
12382,3
12383,41
12384,1
12385,12
12386,17
12387,26
12388,6
12389,18
12390,21
12391,2
12392,3
12393,20
12394,21
12395,4
12396,15
12397,3
12398,43
12399,20
12400,3
12401,1
12402,9
12403,5
12404,10
12405,7
12406,3
12407,33
12408,22
12409,18
12410,16
12411,28
12412,23
12413,5
12414,14
12415,8
12416,27
12417,12
12418,13
12419,2
12420,12
12421,1
12422,3
12423,1
12424,6
12425,15
12426,16
12427,25
12428,6
12429,14
12430,5
12431,17
12432,9
12433,3
12434,6
12435,1
12436,30
12437,21
12438,23
12439,3
12440,2
12441,5
12442,6
12443,25
12444,14
12445,30
12446,1
12447,18
12448,9
12449,3
12450,1
12451,2
12452,13
12453,27
12454,4
12455,17
12456,17
12457,22
12458,11
12459,5
12460,24
12461,19
12462,14
12463,18
12464,16
12465,21
12466,22
12467,4
12468,11
12469,8
12470,6
12471,1
12472,10
12473,8
12474,19
12475,21
12476,2
12477,11
12478,21
12479,36
12480,13
12481,13
12482,8
12483,19
12484,18
12485,5
12486,17
12487,1
12488,14
12489,18
12490,16
12491,5
12492,41
12493,8
12494,10
12495,33
12496,14
12497,8
12498,10
12499,11
12500,9
12501,3
12502,15
12503,20
12504,20
12505,22
12506,5
12507,13
12508,13
12509,41
12510,12
12511,17
12512,15
12513,2
12514,53
12515,40
12516,10
12517,1
12518,23
12519,14
12520,12
12521,13
12522,14
12523,8
12524,10
12525,15
12526,37
12527,4
12528,18
12529,24
12530,2
12531,1
12532,4
12533,20
12534,21
12535,15
12536,7
12537,40
12538,20
12539,13
12540,10
12541,12
12542,1
12543,20
12544,34
12545,25
12546,17
12547,18
12548,19
12549,31
12550,19
12551,16
12552,1
12553,18
12554,33
12555,16
12556,6
12557,30
12558,6
12559,12
12560,7
12561,31
12562,19
12563,7
12564,3
12565,8
12566,11
12567,7
12568,4
12569,14
12570,29
12571,8
12572,8
12573,12
12574,9
12575,5
12576,6
12577,17
12578,6
12579,11
12580,14
12581,5
12582,14
12583,13
12584,4
12585,19
12586,10
12587,14
12588,5
12589,43
12590,31
12591,19
12592,16
12593,27
12594,1
12595,3
12596,8
12597,28
12598,13
12599,14
12600,8
12601,9
12602,30
12603,2
12604,3
12605,18
12606,12
12607,42
12608,2
12609,34
12610,4
12611,17
12612,25
12613,38
12614,9
12615,2
12616,46
12617,21
12618,7
12619,32
12620,28
12621,22
12622,22
12623,26
12624,3
12625,7
12626,34
12627,6
12628,30
12629,25
12630,32
12631,12
12632,9
12633,7
12634,42
12635,10
12636,24
12637,24
12638,35
12639,7
12640,38
12641,34
12642,29
12643,14
12644,13
12645,18
12646,43
12647,2
12648,11
12649,39
12650,6
12651,22
12652,19
12653,40
12654,22
12655,14
12656,8
12657,17
12658,8
12659,30
12660,3
12661,33
12662,26
12663,30
12664,31
12665,31
12666,21
12667,6
12668,46
12669,27
12670,19
12671,18
12672,9
12673,41
12674,5
12675,46
12676,29
12677,27
12678,33
12679,7
12680,18
12681,3
12682,43
12683,22
12684,45
12685,53
12686,53
12687,58
12688,17
12689,57
12690,19
12691,13
12692,39
12693,19
12694,17
12695,15
12696,49
12697,30
12698,13
12699,18
12700,16
12701,18
12702,18
12703,17
12704,17
12705,41
12706,19
12707,49
12708,18
12709,35
12710,11
12711,32
12712,2
12713,61
12714,32
12715,13
12716,21
12717,46
12718,26
12719,16
12720,28
12721,21
12722,21
12723,41
12724,21
12725,34
12726,37
12727,29
12728,56
12729,18
12730,28
12731,26
12732,42
12733,27
12734,23
12735,11
12736,12
12737,16
12738,27
12739,35
12740,28
12741,18
12742,3
12743,21
12744,34
12745,22
12746,33
12747,30
12748,16
12749,50
12750,40
12751,15
12752,42
12753,34
12754,12
12755,27
12756,2
12757,17
12758,37
12759,11
12760,3
12761,41
12762,37
12763,34
12764,31
12765,4
12766,12
12767,30
12768,22
12769,38
12770,26
12771,40
12772,43
12773,6
12774,37
12775,36
12776,14
12777,24
12778,20
12779,44
12780,32
12781,20
12782,11
12783,35
12784,20
12785,36
12786,7
12787,63
12788,61
12789,31
12790,29
12791,2
12792,14
12793,32
12794,1
12795,35
12796,26
12797,54
12798,15
12799,21
12800,36
12801,41
12802,5
12803,5
12804,24
12805,18
12806,37
12807,10
12808,31
12809,9
12810,10
12811,27
12812,49
12813,33
12814,50
12815,32
12816,16
12817,13
12818,29
12819,11
12820,41
12821,15
12822,17
12823,15
12824,24
12825,5
12826,5
12827,21
12828,7
12829,14
12830,3
12831,8
12832,5
12833,20
12834,4
12835,1
12836,35
12837,2
12838,12
12839,12
12840,20
12841,9
12842,27
12843,4
12844,28
12845,13
12846,14
12847,23
12848,11
12849,3
12850,30
12851,28
12852,15
12853,7
12854,6
12855,11
12856,5
12857,27
12858,11
12859,42
12860,17
12861,6
12862,48
12863,34
12864,14
12865,2
12866,25
12867,10
12868,1
12869,22
12870,7
12871,17
12872,2
12873,17
12874,55
12875,3
12876,14
12877,17
12878,21
12879,13
12880,19
12881,2
12882,13
12883,10
12884,21
12885,1
12886,8
12887,32
12888,17
12889,13
12890,20
12891,23
12892,20
12893,24
12894,10
12895,8
12896,4
12897,6
12898,20
12899,62
12900,9
12901,20
12902,8
12903,2
12904,1
12905,12
12906,10
12907,23
12908,16
12909,45
12910,17
12911,35
12912,40
12913,26
12914,9
12915,10
12916,25
12917,20
12918,4
12919,48
12920,8
12921,5
12922,18
12923,14
12924,16
12925,28
12926,19
12927,16
12928,4
12929,4
12930,19
12931,23
12932,8
12933,9
12934,39
12935,17
12936,4
12937,7
12938,48
12939,13
12940,16
12941,12
12942,40
12943,21
12944,14
12945,23
12946,29
12947,11
12948,23
12949,6
12950,8
12951,10
12952,20
12953,28
12954,26
12955,14
12956,13
12957,7
12958,20
12959,27
12960,16
12961,39
12962,12
12963,16
12964,31
12965,28
12966,24
12967,28
12968,25
12969,19
12970,23
12971,1
12972,4
12973,35
12974,11
12975,6
12976,26
12977,4
12978,3
12979,6
12980,18
12981,4
12982,29
12983,22
12984,9
12985,15
12986,21
12987,6
12988,9
12989,16
12990,10
12991,28
12992,14
12993,21
12994,14
12995,3
12996,35
12997,20
12998,23
12999,46
13000,16
13001,29
13002,11
13003,28
13004,49
13005,24
13006,20
13007,25
13008,38
13009,45
13010,38
13011,1
13012,24
13013,15
13014,11
13015,22
13016,17
13017,10
13018,24
13019,33
13020,10
13021,27
13022,12
13023,17
13024,34
13025,30
13026,14
13027,20
13028,21
13029,6
13030,30
13031,27
13032,28
13033,35
13034,2
13035,52
13036,16
13037,12
13038,2
13039,27
13040,12
13041,19
13042,30
13043,4
13044,3
13045,1
13046,46
13047,52
13048,42
13049,33
13050,48
13051,6
13052,4
13053,24
13054,12
13055,17
13056,22
13057,6
13058,20
13059,7
13060,10
13061,17
13062,16
13063,7
13064,9
13065,32
13066,5
13067,25
13068,20
13069,24
13070,23
13071,39
13072,25
13073,31
13074,12
13075,1
13076,11
13077,1
13078,21
13079,33
13080,21
13081,17
13082,20
13083,25
13084,11
13085,13
13086,10
13087,26
13088,23
13089,46
13090,25
13091,20
13092,22
13093,28
13094,34
13095,31
13096,16
13097,28
13098,14
13099,16
13100,14
13101,41
13102,14
13103,4
13104,15
13105,17
13106,21
13107,14
13108,18
13109,11
13110,28
13111,7
13112,11
13113,21
13114,17
13115,20
13116,11
13117,32
13118,15
13119,8
13120,2
13121,23
13122,33
13123,16
13124,10
13125,12
13126,8
13127,3
13128,17
13129,15
13130,5
13131,4
13132,12
13133,3
13134,8
13135,7
13136,26
13137,36
13138,19
13139,17
13140,24
13141,4
13142,13
13143,25
13144,5
13145,13
13146,12
13147,7
13148,6
13149,25
13150,4
13151,7
13152,14
13153,14
13154,12
13155,27
13156,22
13157,10
13158,20
13159,9
13160,19
13161,1
13162,24
13163,39
13164,19
13165,20
13166,17
13167,14
13168,21
13169,8
13170,16
13171,16
13172,11
13173,20
13174,5
13175,18
13176,1
13177,16
13178,16
13179,11
13180,13
13181,18
13182,47
13183,47
13184,2
13185,19
13186,1
13187,20
13188,20
13189,1
13190,23
13191,16
13192,11
13193,7
13194,31
13195,20
13196,3
13197,8
13198,3
13199,17
13200,5
13201,1
13202,11
13203,16
13204,7
13205,2
13206,10
13207,29
13208,14
13209,17
13210,1
13211,40
13212,35
13213,16
13214,10
13215,16
13216,16
13217,16
13218,14
13219,18
13220,11
13221,19
13222,4
13223,24
13224,5
13225,13
13226,47
13227,13
13228,20
13229,19
13230,23
13231,1
13232,29
13233,14
13234,13
13235,33
13236,25
13237,1
13238,22
13239,15
13240,25
13241,10
13242,16
13243,15
13244,12
13245,28
13246,24
13247,26
13248,6
13249,31
13250,27
13251,1
13252,2
13253,14
13254,17
13255,4
13256,22
13257,7
13258,40
13259,7
13260,8
13261,9
13262,12
13263,22
13264,14
13265,1
13266,20
13267,13
13268,21
13269,21
13270,11
13271,27
13272,22
13273,3
13274,3
13275,5
13276,14
13277,4
13278,7
13279,8
13280,19
13281,1
13282,4
13283,17
13284,30
13285,16
13286,8
13287,28
13288,19
13289,11
13290,26
13291,29
13292,31
13293,21
13294,15
13295,6
13296,42
13297,33
13298,19
13299,12
13300,50
13301,6
13302,10
13303,34
13304,46
13305,33
13306,38
13307,23
13308,18
13309,15
13310,7
13311,10
13312,4
13313,10
13314,5
13315,45
13316,15
13317,20
13318,41
13319,16
13320,46
13321,15
13322,13
13323,4
13324,41
13325,11
13326,9
13327,45
13328,10
13329,22
13330,41
13331,26
13332,38
13333,53
13334,9
13335,3
13336,29
13337,33
13338,33
13339,6
13340,23
13341,22
13342,5
13343,16
13344,14
13345,16
13346,12
13347,20
13348,35
13349,30
13350,31
13351,26
13352,13
13353,13
13354,23
13355,21
13356,13
13357,32
13358,43
13359,4
13360,63
13361,14
13362,30
13363,6
13364,30
13365,25
13366,34
13367,52
13368,9
13369,22
13370,24
13371,39
13372,4
13373,7
13374,1
13375,17
13376,23
13377,1
13378,11
13379,11
13380,13
13381,15
13382,9
13383,38
13384,8
13385,21
13386,18
13387,33
13388,19
13389,29
13390,14
13391,8
13392,10
13393,1
13394,22
13395,7
13396,21
13397,20
13398,13
13399,2
13400,24
13401,17
13402,30
13403,21
13404,20
13405,37
13406,20
13407,16
13408,21
13409,27
13410,42
13411,33
13412,4
13413,16
13414,7
13415,48
13416,13
13417,30
13418,50
13419,28
13420,21
13421,25
13422,22
13423,10
13424,36
13425,20
13426,4
13427,8
13428,17
13429,23
13430,4
13431,19
13432,29
13433,10
13434,11
13435,15
13436,40
13437,19
13438,18
13439,42
13440,15
13441,31
13442,18
13443,2
13444,2
13445,12
13446,8
13447,19
13448,9
13449,5
13450,11
13451,5
13452,1
13453,7
13454,5
13455,6
13456,22
13457,1
13458,4
13459,2
13460,5
13461,4
13462,36
13463,28
13464,15
13465,4
13466,2
13467,6
13468,13
13469,7
13470,12
13471,29
13472,21
13473,8
13474,40
13475,5
13476,8
13477,7
13478,14
13479,22
13480,23
13481,6
13482,16
13483,41
13484,25
13485,2
13486,48
13487,6
13488,3
13489,7
13490,6
13491,11
13492,15
13493,6
13494,11
13495,7
13496,7
13497,28
13498,2
13499,4
13500,24
13501,9
13502,11
13503,13
13504,12
13505,5
13506,28
13507,31
13508,21
13509,26
13510,16
13511,18
13512,2
13513,1
13514,11
13515,9
13516,10
13517,22
13518,38
13519,26
13520,32
13521,5
13522,18
13523,17
13524,23
13525,27
13526,3
13527,14
13528,9
13529,4
13530,15
13531,10
13532,9
13533,25
13534,5
13535,29
13536,15
13537,4
13538,26
13539,23
13540,11
13541,6
13542,24
13543,1
13544,30
13545,5
13546,16
13547,40
13548,14
13549,10
13550,41
13551,2
13552,19
13553,15
13554,14
13555,3
13556,11
13557,1
13558,42
13559,1
13560,16
13561,8
13562,5
13563,24
13564,3
13565,3
13566,42
13567,15
13568,2
13569,12
13570,4
13571,16
13572,11
13573,2
13574,25
13575,9
13576,20
13577,8
13578,3
13579,17
13580,1
13581,16
13582,9
13583,29
13584,4
13585,35
13586,24
13587,28
13588,27
13589,29
13590,21
13591,39
13592,14
13593,43
13594,20
13595,8
13596,17
13597,17
13598,32
13599,16
13600,20
13601,20
13602,7
13603,8
13604,17
13605,15
13606,1
13607,1
13608,2
13609,26
13610,43
13611,24
13612,28
13613,20
13614,2
13615,11
13616,3
13617,23
13618,13
13619,42
13620,20
13621,7
13622,20
13623,4
13624,26
13625,6
13626,6
13627,28
13628,25
13629,10
13630,25
13631,6
13632,30
13633,29
13634,33
13635,27
13636,26
13637,26
13638,5
13639,13
13640,34
13641,10
13642,28
13643,33
13644,19
13645,11
13646,35
13647,21
13648,31
13649,25
13650,41
13651,37
13652,23
13653,9
13654,46
13655,23
13656,22
13657,25
13658,39
13659,34
13660,17
13661,33
13662,10
13663,38
13664,28
13665,24
13666,26
13667,27
13668,30
13669,23
13670,9
13671,20
13672,24
13673,31
13674,6
13675,24
13676,18
13677,23
13678,2
13679,13
13680,18
13681,21
13682,14
13683,1
13684,1
13685,11
13686,4
13687,6
13688,22
13689,8
13690,13
13691,17
13692,6
13693,9
13694,14
13695,12
13696,8
13697,14
13698,18
13699,7
13700,20
13701,4
13702,27
13703,2
13704,10
13705,21
13706,12
13707,25
13708,4
13709,28
13710,13
13711,14
13712,10
13713,5
13714,14
13715,36
13716,18
13717,6
13718,3
13719,1
13720,25
13721,12
13722,5
13723,9
13724,30
13725,12
13726,7
13727,29
13728,19
13729,13
13730,5
13731,17
13732,11
13733,16
13734,5
13735,7
13736,11
13737,7
13738,10
13739,9
13740,9
13741,13
13742,5
13743,5
13744,12
13745,3
13746,2
13747,13
13748,16
13749,4
13750,8
13751,1
13752,42
13753,8
13754,6
13755,19
13756,20
13757,11
13758,18
13759,6
13760,17
13761,28
13762,20
13763,17
13764,2
13765,4
13766,1
13767,14
13768,4
13769,17
13770,3
13771,3
13772,20
13773,2
13774,26
13775,6
13776,4
13777,36
13778,12
13779,2
13780,16
13781,31
13782,22
13783,17
13784,13
13785,21
13786,12
13787,22
13788,11
13789,9
13790,14
13791,18
13792,21
13793,19
13794,29
13795,11
13796,12
13797,13
13798,17
13799,15
13800,15
13801,11
13802,16
13803,5
13804,13
13805,10
13806,15
13807,39
13808,16
13809,10
13810,38
13811,29
13812,27
13813,12
13814,16
13815,13
13816,19
13817,6
13818,7
13819,15
13820,17
13821,6
13822,8
13823,22
13824,33
13825,23
13826,24
13827,6
13828,42
13829,10
13830,39
13831,22
13832,12
13833,9
13834,8
13835,20
13836,31
13837,23
13838,2
13839,2
13840,19
13841,16
13842,18
13843,18
13844,39
13845,17
13846,3
13847,17
13848,24
13849,31
13850,15
13851,11
13852,21
13853,6
13854,17
13855,26
13856,15
13857,20
13858,36
13859,10
13860,8
13861,11
13862,23
13863,24
13864,35
13865,16
13866,33
13867,9
13868,22
13869,19
13870,35
13871,9
13872,23
13873,13
13874,15
13875,3
13876,3
13877,9
13878,23
13879,49
13880,23
13881,7
13882,26
13883,16
13884,25
13885,14
13886,47
13887,32
13888,37
13889,46
13890,50
13891,14
13892,2
13893,31
13894,7
13895,36
13896,11
13897,8
13898,26
13899,9
13900,13
13901,35
13902,7
13903,11
13904,35
13905,28
13906,25
13907,1
13908,24
13909,5
13910,52
13911,1
13912,20
13913,31
13914,6
13915,6
13916,19
13917,25
13918,39
13919,35
13920,23
13921,32
13922,29
13923,6
13924,29
13925,5
13926,16
13927,22
13928,1
13929,9
13930,8
13931,36
13932,24
13933,9
13934,12
13935,20
13936,26
13937,17
13938,18
13939,15
13940,18
13941,25
13942,10
13943,7
13944,1
13945,13
13946,14
13947,3
13948,11
13949,17
13950,46
13951,27
13952,20
13953,6
13954,23
13955,14
13956,1
13957,32
13958,45
13959,31
13960,16
13961,33
13962,11
13963,34
13964,2
13965,37
13966,41
13967,2
13968,17
13969,19
13970,18
13971,24
13972,21
13973,42
13974,15
13975,17
13976,36
13977,9
13978,16
13979,40
13980,1
13981,23
13982,32
13983,5
13984,15
13985,44
13986,20
13987,28
13988,16
13989,30
13990,24
13991,2
13992,33
13993,13
13994,35
13995,19
13996,19
13997,7
13998,8
13999,18
14000,29
14001,3
14002,12
14003,38
14004,4
14005,3
14006,18
14007,29
14008,9
14009,23
14010,13
14011,1
14012,41
14013,5
14014,11
14015,25
14016,9
14017,24
14018,4
14019,31
14020,22
14021,1
14022,30
14023,7
14024,32
14025,12
14026,31
14027,1
14028,2
14029,13
14030,8
14031,34
14032,4
14033,17
14034,31
14035,19
14036,7
14037,2
14038,13
14039,13
14040,33
14041,7
14042,20
14043,6
14044,15
14045,2
14046,2
14047,5
14048,27
14049,15
14050,12
14051,47
14052,28
14053,31
14054,18
14055,10
14056,13
14057,8
14058,38
14059,7
14060,17
14061,13
14062,59
14063,3
14064,31
14065,38
14066,8
14067,19
14068,10
14069,17
14070,27
14071,4
14072,31
14073,38
14074,28
14075,20
14076,23
14077,24
14078,13
14079,14
14080,12
14081,13
14082,6
14083,61
14084,2
14085,35
14086,17
14087,53
14088,16
14089,33
14090,7
14091,35
14092,33
14093,45
14094,7
14095,14
14096,3
14097,24
14098,44
14099,22
14100,22
14101,4
14102,5
14103,7
14104,48
14105,9
14106,21
14107,25
14108,41
14109,51
14110,28
14111,18
14112,32
14113,35
14114,30
14115,23
14116,17
14117,14
14118,20
14119,8
14120,24
14121,36
14122,18
14123,9
14124,21
14125,17
14126,3
14127,5
14128,26
14129,23
14130,31
14131,14
14132,6
14133,8
14134,9
14135,2
14136,1
14137,17
14138,10
14139,2
14140,17
14141,9
14142,3
14143,4
14144,10
14145,13
14146,24
14147,5
14148,38
14149,3
14150,24
14151,11
14152,15
14153,34
14154,23
14155,24
14156,37
14157,8
14158,37
14159,4
14160,36
14161,2
14162,3
14163,43
14164,19
14165,39
14166,25
14167,26
14168,47
14169,2
14170,3
14171,31
14172,10
14173,8
14174,16
14175,22
14176,25
14177,12
14178,14
14179,27
14180,20
14181,7
14182,2
14183,1
14184,3
14185,7
14186,12
14187,3
14188,6
14189,30
14190,3
14191,4
14192,16
14193,30
